segment_id,subject,session,label,source_file,source_epoch_index,start_sample_in_epoch,stop_sample_exclusive,source_sfreq,sfreq,unit,waveform_file,array_index,source_urevents,qc_pass,included,max_abs_uv,max_ptp_uv,min_channel_std_uv,exclusion_reason
sub-28_ses-1_e0019_s000000,sub-28,ses-1,0,sub-28_ses-1.set,19,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,19,[20.0],True,True,298.0166015625,513.8096313476562,5.526298892347087,
sub-28_ses-1_e0020_s000000,sub-28,ses-1,0,sub-28_ses-1.set,20,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,20,[21.0],True,True,174.07064819335938,257.45654296875,3.3679897181342238,
sub-28_ses-1_e0021_s000000,sub-28,ses-1,0,sub-28_ses-1.set,21,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,21,[22.0],True,True,51.4919548034668,76.80740356445312,2.9377995287906797,
sub-28_ses-1_e0022_s000000,sub-28,ses-1,0,sub-28_ses-1.set,22,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,22,[24.0],True,True,283.8905334472656,412.3232421875,3.1321603849199207,
sub-28_ses-1_e0023_s000000,sub-28,ses-1,0,sub-28_ses-1.set,23,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,23,[25.0],True,True,143.9459686279297,168.3270263671875,3.266227968516094,
sub-28_ses-1_e0024_s000000,sub-28,ses-1,0,sub-28_ses-1.set,24,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,24,[26.0],True,True,336.3823547363281,650.288818359375,5.282547086177322,
sub-28_ses-1_e0025_s000000,sub-28,ses-1,0,sub-28_ses-1.set,25,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,25,[27.0],True,True,351.9365234375,480.0355224609375,3.588010434674875,
sub-28_ses-1_e0026_s000000,sub-28,ses-1,0,sub-28_ses-1.set,26,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,26,[28.0],True,True,132.92160034179688,131.62921142578125,2.7644863295653996,
sub-28_ses-1_e0027_s000000,sub-28,ses-1,0,sub-28_ses-1.set,27,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,27,[29.0],True,True,42.1577033996582,71.60016632080078,2.4838468759651673,
sub-28_ses-1_e0028_s000000,sub-28,ses-1,0,sub-28_ses-1.set,28,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,28,[30.0],True,True,46.61307144165039,74.88848876953125,2.6798774076855656,
sub-28_ses-1_e0029_s000000,sub-28,ses-1,0,sub-28_ses-1.set,29,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,29,[31.0],True,True,53.48537063598633,90.73027038574219,3.185582604019619,
sub-28_ses-1_e0030_s000000,sub-28,ses-1,0,sub-28_ses-1.set,30,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,30,[32.0],True,True,42.73570251464844,74.11506652832031,2.621063733948625,
sub-28_ses-1_e0031_s000000,sub-28,ses-1,0,sub-28_ses-1.set,31,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,31,[33.0],True,True,38.6610221862793,71.96383666992188,2.4030880717915246,
sub-28_ses-1_e0032_s000000,sub-28,ses-1,0,sub-28_ses-1.set,32,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,32,[34.0],True,True,39.317665100097656,72.02947998046875,2.659503587153201,
sub-28_ses-1_e0033_s000000,sub-28,ses-1,0,sub-28_ses-1.set,33,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,33,[35.0],True,True,38.38035202026367,75.44580841064453,2.5221745282792734,
sub-28_ses-1_e0034_s000000,sub-28,ses-1,0,sub-28_ses-1.set,34,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,34,[36.0],True,True,39.357547760009766,75.48678588867188,2.4780243663987935,
sub-28_ses-1_e0035_s000000,sub-28,ses-1,0,sub-28_ses-1.set,35,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,35,[37.0],True,True,90.04019165039062,111.89191436767578,2.6544978317871797,
sub-28_ses-1_e0036_s000000,sub-28,ses-1,0,sub-28_ses-1.set,36,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,36,[38.0],True,True,67.05242919921875,124.80975341796875,2.3821877305202976,
sub-28_ses-1_e0037_s000000,sub-28,ses-1,0,sub-28_ses-1.set,37,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,37,[39.0],True,True,42.54719924926758,75.81147766113281,2.4002040324249125,
sub-28_ses-1_e0038_s000000,sub-28,ses-1,0,sub-28_ses-1.set,38,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,38,[40.0],True,True,48.7900276184082,91.21484375,2.5664785715262997,
sub-28_ses-1_e0039_s000000,sub-28,ses-1,0,sub-28_ses-1.set,39,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,39,[41.0],True,True,144.6772918701172,171.11422729492188,3.549874642826716,
sub-28_ses-1_e0040_s000000,sub-28,ses-1,0,sub-28_ses-1.set,40,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,40,[42.0],True,True,109.28128051757812,177.2264404296875,2.9279313092256016,
sub-28_ses-1_e0041_s000000,sub-28,ses-1,0,sub-28_ses-1.set,41,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,41,[43.0],True,True,67.53852081298828,107.56173706054688,2.4699115342528697,
sub-28_ses-1_e0042_s000000,sub-28,ses-1,0,sub-28_ses-1.set,42,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,42,[44.0],True,True,46.3353157043457,81.2235107421875,2.8213776101805275,
sub-28_ses-1_e0043_s000000,sub-28,ses-1,0,sub-28_ses-1.set,43,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,43,[45.0],True,True,61.62909698486328,114.19850158691406,2.42127056179679,
sub-28_ses-1_e0044_s000000,sub-28,ses-1,0,sub-28_ses-1.set,44,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,44,[46.0],True,True,54.936859130859375,85.92996215820312,2.6608948845613893,
sub-28_ses-1_e0045_s000000,sub-28,ses-1,0,sub-28_ses-1.set,45,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,45,[47.0],True,True,37.27091979980469,69.10633850097656,2.1958846625204456,
sub-28_ses-1_e0046_s000000,sub-28,ses-1,0,sub-28_ses-1.set,46,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,46,[48.0],True,True,55.954402923583984,72.06187438964844,2.9659987464975908,
sub-28_ses-1_e0047_s000000,sub-28,ses-1,0,sub-28_ses-1.set,47,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,47,[49.0],True,True,45.701019287109375,82.43222045898438,3.4306801335562493,
sub-28_ses-1_e0048_s000000,sub-28,ses-1,0,sub-28_ses-1.set,48,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,48,[50.0],True,True,33.46753692626953,64.98894500732422,2.7051083006871495,
sub-28_ses-1_e0049_s000000,sub-28,ses-1,0,sub-28_ses-1.set,49,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,49,[51.0],True,True,40.44467544555664,79.70750427246094,2.739351061205372,
sub-28_ses-1_e0050_s000000,sub-28,ses-1,0,sub-28_ses-1.set,50,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,50,[52.0],True,True,39.57456588745117,78.10255432128906,2.556723103140922,
sub-28_ses-1_e0051_s000000,sub-28,ses-1,0,sub-28_ses-1.set,51,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,51,[53.0],True,True,42.24734115600586,76.98043823242188,2.4651882022787417,
sub-28_ses-1_e0052_s000000,sub-28,ses-1,0,sub-28_ses-1.set,52,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,52,[54.0],True,True,39.67354965209961,77.5084228515625,2.414525372490354,
sub-28_ses-1_e0053_s000000,sub-28,ses-1,0,sub-28_ses-1.set,53,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,53,[55.0],True,True,45.261226654052734,87.85700988769531,2.845320335348077,
sub-28_ses-1_e0054_s000000,sub-28,ses-1,0,sub-28_ses-1.set,54,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,54,[56.0],True,True,40.22014236450195,75.36991119384766,2.568863636215982,
sub-28_ses-1_e0055_s000000,sub-28,ses-1,0,sub-28_ses-1.set,55,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,55,[57.0],True,True,58.13875198364258,103.17080688476562,2.8638164915980004,
sub-28_ses-1_e0056_s000000,sub-28,ses-1,0,sub-28_ses-1.set,56,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,56,[58.0],True,True,37.90604019165039,74.18484497070312,2.617306980904238,
sub-28_ses-1_e0057_s000000,sub-28,ses-1,0,sub-28_ses-1.set,57,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,57,[59.0],True,True,48.766868591308594,77.37173461914062,2.6001450820577197,
sub-28_ses-1_e0058_s000000,sub-28,ses-1,0,sub-28_ses-1.set,58,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,58,[60.0],True,True,50.393497467041016,89.88636016845703,2.834009657453488,
sub-28_ses-1_e0059_s000000,sub-28,ses-1,0,sub-28_ses-1.set,59,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,59,[61.0],True,True,47.1490478515625,77.41273498535156,2.7499565152228005,
sub-28_ses-1_e0060_s000000,sub-28,ses-1,0,sub-28_ses-1.set,60,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,60,[62.0],True,True,37.48611068725586,72.34759521484375,2.3663077477384635,
sub-28_ses-1_e0061_s000000,sub-28,ses-1,0,sub-28_ses-1.set,61,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,61,[63.0],True,True,40.95405578613281,74.52427673339844,2.3899748474052873,
sub-28_ses-1_e0062_s000000,sub-28,ses-1,0,sub-28_ses-1.set,62,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,62,[64.0],True,True,34.70382308959961,66.71192932128906,2.143767205827665,
sub-28_ses-1_e0063_s000000,sub-28,ses-1,0,sub-28_ses-1.set,63,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,63,[65.0],True,True,47.26693344116211,76.66736602783203,2.8888910362618367,
sub-28_ses-1_e0064_s000000,sub-28,ses-1,0,sub-28_ses-1.set,64,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,64,[66.0],True,True,47.41718673706055,82.139892578125,2.38596664313715,
sub-28_ses-1_e0065_s000000,sub-28,ses-1,0,sub-28_ses-1.set,65,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,65,[67.0],True,True,51.01408767700195,98.6904067993164,2.7125549158347853,
sub-28_ses-1_e0066_s000000,sub-28,ses-1,0,sub-28_ses-1.set,66,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,66,[68.0],True,True,43.847694396972656,77.35975646972656,2.9539493405813646,
sub-28_ses-1_e0067_s000000,sub-28,ses-1,0,sub-28_ses-1.set,67,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,67,[69.0],True,True,36.000492095947266,65.79205322265625,2.7663899893475667,
sub-28_ses-1_e0068_s000000,sub-28,ses-1,0,sub-28_ses-1.set,68,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,68,[70.0],True,True,86.03680419921875,152.7278289794922,2.587638337152703,
sub-28_ses-1_e0069_s000000,sub-28,ses-1,0,sub-28_ses-1.set,69,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,69,[71.0],True,True,41.401100158691406,71.98896789550781,2.3306401085804684,
sub-28_ses-1_e0070_s000000,sub-28,ses-1,0,sub-28_ses-1.set,70,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,70,[72.0],True,True,38.778709411621094,69.02861785888672,2.6567693391637044,
sub-28_ses-1_e0071_s000000,sub-28,ses-1,0,sub-28_ses-1.set,71,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,71,[73.0],True,True,33.44088363647461,63.603736877441406,2.4426851816430353,
sub-28_ses-1_e0072_s000000,sub-28,ses-1,0,sub-28_ses-1.set,72,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,72,[74.0],True,True,52.765010833740234,86.30322265625,3.543118434846087,
sub-28_ses-1_e0073_s000000,sub-28,ses-1,0,sub-28_ses-1.set,73,0,2000,500.0,500,uV,waveforms/sub-28_ses-1.npy,73,[75.0],True,True,54.60792922973633,88.52377319335938,2.8652121177243846,
sub-28_ses-2_e0000_s000000,sub-28,ses-2,1,sub-28_ses-2.set,0,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,0,[1.0],True,True,237.0896759033203,408.87890625,3.808508442856384,
sub-28_ses-2_e0001_s000000,sub-28,ses-2,1,sub-28_ses-2.set,1,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,1,[2.0],True,True,110.49031066894531,169.06427001953125,3.16040443038008,
sub-28_ses-2_e0002_s000000,sub-28,ses-2,1,sub-28_ses-2.set,2,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,2,[3.0],True,True,169.8148193359375,233.22886657714844,5.2992260144781556,
sub-28_ses-2_e0003_s000000,sub-28,ses-2,1,sub-28_ses-2.set,3,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,3,[4.0],True,True,261.6462097167969,392.95941162109375,5.423308951455362,
sub-28_ses-2_e0004_s000000,sub-28,ses-2,1,sub-28_ses-2.set,4,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,4,[5.0],True,True,279.7342224121094,332.4579772949219,5.615913839434205,
sub-28_ses-2_e0005_s000000,sub-28,ses-2,1,sub-28_ses-2.set,5,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,5,[6.0],True,True,141.5908203125,153.46475219726562,4.624249729466816,
sub-28_ses-2_e0006_s000000,sub-28,ses-2,1,sub-28_ses-2.set,6,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,6,[7.0],True,True,116.72955322265625,185.08807373046875,4.0795154995125475,
sub-28_ses-2_e0007_s000000,sub-28,ses-2,1,sub-28_ses-2.set,7,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,7,[8.0],True,True,208.8136444091797,256.3457336425781,3.277125402612522,
sub-28_ses-2_e0008_s000000,sub-28,ses-2,1,sub-28_ses-2.set,8,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,8,[9.0],True,True,285.016845703125,526.2470703125,3.983761812142781,
sub-28_ses-2_e0009_s000000,sub-28,ses-2,1,sub-28_ses-2.set,9,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,9,[10.0],True,True,158.26011657714844,281.20703125,5.057072125639787,
sub-28_ses-2_e0010_s000000,sub-28,ses-2,1,sub-28_ses-2.set,10,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,10,[11.0],True,True,187.17469787597656,308.8876953125,7.688896664264188,
sub-28_ses-2_e0011_s000000,sub-28,ses-2,1,sub-28_ses-2.set,11,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,11,[12.0],True,True,152.61444091796875,259.4284973144531,4.617046765313418,
sub-28_ses-2_e0012_s000000,sub-28,ses-2,1,sub-28_ses-2.set,12,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,12,[13.0],True,True,304.2658386230469,500.18414306640625,5.8696103732707,
sub-28_ses-2_e0013_s000000,sub-28,ses-2,1,sub-28_ses-2.set,13,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,13,[14.0],True,True,268.1956481933594,374.2589416503906,4.019863812097774,
sub-28_ses-2_e0014_s000000,sub-28,ses-2,1,sub-28_ses-2.set,14,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,14,[15.0],True,True,173.03945922851562,227.8917694091797,3.9198831727523524,
sub-28_ses-2_e0015_s000000,sub-28,ses-2,1,sub-28_ses-2.set,15,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,15,[16.0],True,True,209.2339324951172,353.49560546875,5.447445467266834,
sub-28_ses-2_e0016_s000000,sub-28,ses-2,1,sub-28_ses-2.set,16,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,16,[17.0],True,True,117.29570770263672,200.7718505859375,5.2616217250529855,
sub-28_ses-2_e0017_s000000,sub-28,ses-2,1,sub-28_ses-2.set,17,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,17,[18.0],True,True,251.1133575439453,244.1747589111328,6.169152219374096,
sub-28_ses-2_e0018_s000000,sub-28,ses-2,1,sub-28_ses-2.set,18,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,18,[19.0],True,True,308.34161376953125,472.55340576171875,7.013529281470034,
sub-28_ses-2_e0019_s000000,sub-28,ses-2,1,sub-28_ses-2.set,19,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,19,[20.0],True,True,227.19407653808594,335.7317810058594,6.8962252047483545,
sub-28_ses-2_e0020_s000000,sub-28,ses-2,1,sub-28_ses-2.set,20,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,20,[21.0],True,True,162.498779296875,222.82334899902344,4.9958356040408205,
sub-28_ses-2_e0021_s000000,sub-28,ses-2,1,sub-28_ses-2.set,21,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,21,[22.0],True,True,85.01947784423828,153.78213500976562,3.8524839593376488,
sub-28_ses-2_e0022_s000000,sub-28,ses-2,1,sub-28_ses-2.set,22,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,22,[23.0],True,True,93.12722778320312,153.40798950195312,2.9333610643737487,
sub-28_ses-2_e0023_s000000,sub-28,ses-2,1,sub-28_ses-2.set,23,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,23,[24.0],True,True,79.05974578857422,152.30169677734375,4.640627221939063,
sub-28_ses-2_e0024_s000000,sub-28,ses-2,1,sub-28_ses-2.set,24,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,24,[25.0],True,True,106.31143188476562,168.57838439941406,5.697613137392018,
sub-28_ses-2_e0025_s000000,sub-28,ses-2,1,sub-28_ses-2.set,25,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,25,[26.0],True,True,85.5312271118164,115.55634307861328,3.6342507406707782,
sub-28_ses-2_e0026_s000000,sub-28,ses-2,1,sub-28_ses-2.set,26,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,26,[27.0],True,True,316.59820556640625,341.9481201171875,5.606136457433144,
sub-28_ses-2_e0027_s000000,sub-28,ses-2,1,sub-28_ses-2.set,27,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,27,[28.0],True,True,396.34442138671875,730.4315185546875,13.451936003224311,
sub-28_ses-2_e0028_s000000,sub-28,ses-2,1,sub-28_ses-2.set,28,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,28,[29.0],True,True,134.0583953857422,253.15264892578125,4.293497677050781,
sub-28_ses-2_e0029_s000000,sub-28,ses-2,1,sub-28_ses-2.set,29,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,29,[30.0],True,True,88.59014892578125,129.0529327392578,4.360525985597129,
sub-28_ses-2_e0030_s000000,sub-28,ses-2,1,sub-28_ses-2.set,30,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,30,[31.0],True,True,90.95997619628906,130.50518798828125,4.731481118662534,
sub-28_ses-2_e0031_s000000,sub-28,ses-2,1,sub-28_ses-2.set,31,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,31,[32.0],True,True,86.4956283569336,144.76681518554688,4.721462309846855,
sub-28_ses-2_e0032_s000000,sub-28,ses-2,1,sub-28_ses-2.set,32,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,32,[33.0],True,True,260.22467041015625,298.5209655761719,4.67603321175591,
sub-28_ses-2_e0033_s000000,sub-28,ses-2,1,sub-28_ses-2.set,33,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,33,[34.0],True,True,444.80169677734375,756.8087158203125,5.751107064221668,
sub-28_ses-2_e0034_s000000,sub-28,ses-2,1,sub-28_ses-2.set,34,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,34,[35.0],True,True,332.4516296386719,472.2840576171875,8.557434617808381,
sub-28_ses-2_e0035_s000000,sub-28,ses-2,1,sub-28_ses-2.set,35,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,35,[36.0],True,True,228.08299255371094,420.48455810546875,8.895123058735331,
sub-28_ses-2_e0036_s000000,sub-28,ses-2,1,sub-28_ses-2.set,36,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,36,[37.0],True,True,272.7232971191406,393.43310546875,4.206727162263183,
sub-28_ses-2_e0037_s000000,sub-28,ses-2,1,sub-28_ses-2.set,37,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,37,[38.0],True,True,408.44921875,776.8541259765625,5.113418123329793,
sub-28_ses-2_e0038_s000000,sub-28,ses-2,1,sub-28_ses-2.set,38,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,38,[39.0],True,True,482.5164489746094,682.2764892578125,4.506399882924634,
sub-28_ses-2_e0040_s000000,sub-28,ses-2,1,sub-28_ses-2.set,40,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,39,[41.0],True,True,441.4576721191406,681.86083984375,5.8717129768194845,
sub-28_ses-2_e0041_s000000,sub-28,ses-2,1,sub-28_ses-2.set,41,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,40,[42.0],True,True,163.804931640625,234.2662353515625,3.352491977239208,
sub-28_ses-2_e0042_s000000,sub-28,ses-2,1,sub-28_ses-2.set,42,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,41,[43.0],True,True,379.18780517578125,621.2609252929688,5.251163816153136,
sub-28_ses-2_e0043_s000000,sub-28,ses-2,1,sub-28_ses-2.set,43,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,42,[44.0],True,True,296.3506164550781,480.1712951660156,3.4325713957910553,
sub-28_ses-2_e0044_s000000,sub-28,ses-2,1,sub-28_ses-2.set,44,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,43,[47.0],True,True,274.1980895996094,366.37481689453125,4.8595326961896905,
sub-28_ses-2_e0045_s000000,sub-28,ses-2,1,sub-28_ses-2.set,45,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,44,[48.0],True,True,226.85238647460938,293.06756591796875,5.463133467257066,
sub-28_ses-2_e0046_s000000,sub-28,ses-2,1,sub-28_ses-2.set,46,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,45,[49.0],True,True,260.5745849609375,513.34130859375,5.582213126831933,
sub-28_ses-2_e0047_s000000,sub-28,ses-2,1,sub-28_ses-2.set,47,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,46,[50.0],True,True,330.9246520996094,505.93231201171875,5.696406494164335,
sub-28_ses-2_e0048_s000000,sub-28,ses-2,1,sub-28_ses-2.set,48,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,47,[51.0],True,True,185.15713500976562,302.7250061035156,5.62977860565598,
sub-28_ses-2_e0049_s000000,sub-28,ses-2,1,sub-28_ses-2.set,49,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,48,[52.0],True,True,124.02406311035156,197.51382446289062,3.2428048131876697,
sub-28_ses-2_e0050_s000000,sub-28,ses-2,1,sub-28_ses-2.set,50,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,49,[53.0],True,True,157.984619140625,200.65594482421875,4.1448295280654195,
sub-28_ses-2_e0051_s000000,sub-28,ses-2,1,sub-28_ses-2.set,51,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,50,[54.0],True,True,259.7622375488281,387.1993713378906,4.765147155122729,
sub-28_ses-2_e0052_s000000,sub-28,ses-2,1,sub-28_ses-2.set,52,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,51,[55.0],True,True,117.99761962890625,179.69900512695312,4.37641509879771,
sub-28_ses-2_e0053_s000000,sub-28,ses-2,1,sub-28_ses-2.set,53,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,52,[56.0],True,True,181.9477996826172,207.68727111816406,5.10336128157125,
sub-28_ses-2_e0054_s000000,sub-28,ses-2,1,sub-28_ses-2.set,54,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,53,[57.0],True,True,128.9039306640625,163.08834838867188,4.71640541727107,
sub-28_ses-2_e0055_s000000,sub-28,ses-2,1,sub-28_ses-2.set,55,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,54,[58.0],True,True,182.87982177734375,320.18365478515625,5.205889736050637,
sub-28_ses-2_e0056_s000000,sub-28,ses-2,1,sub-28_ses-2.set,56,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,55,[59.0],True,True,116.85700225830078,176.93423461914062,4.173521858643859,
sub-28_ses-2_e0057_s000000,sub-28,ses-2,1,sub-28_ses-2.set,57,0,2000,500.0,500,uV,waveforms/sub-28_ses-2.npy,56,[60.0],True,True,158.91851806640625,246.82449340820312,4.829043002364051,
sub-29_ses-1_e0000_s000000,sub-29,ses-1,0,sub-29_ses-1.set,0,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,0,[1.0],True,True,137.0432586669922,159.6967315673828,3.3942078282232204,
sub-29_ses-1_e0001_s000000,sub-29,ses-1,0,sub-29_ses-1.set,1,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,1,[2.0],True,True,219.3387451171875,308.29559326171875,3.5981109290596582,
sub-29_ses-1_e0002_s000000,sub-29,ses-1,0,sub-29_ses-1.set,2,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,2,[4.0],True,True,81.30546569824219,85.81423950195312,4.267396652074346,
sub-29_ses-1_e0003_s000000,sub-29,ses-1,0,sub-29_ses-1.set,3,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,3,[5.0],True,True,89.84967803955078,134.10928344726562,4.3971298273798665,
sub-29_ses-1_e0004_s000000,sub-29,ses-1,0,sub-29_ses-1.set,4,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,4,[6.0],True,True,228.59732055664062,433.1893310546875,5.558089143900548,
sub-29_ses-1_e0005_s000000,sub-29,ses-1,0,sub-29_ses-1.set,5,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,5,[7.0],True,True,211.75970458984375,376.70697021484375,3.756342266195809,
sub-29_ses-1_e0006_s000000,sub-29,ses-1,0,sub-29_ses-1.set,6,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,6,[8.0],True,True,220.85501098632812,368.2298583984375,5.820273928770817,
sub-29_ses-1_e0007_s000000,sub-29,ses-1,0,sub-29_ses-1.set,7,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,7,[9.0],True,True,79.39539337158203,139.9759521484375,3.763927514101204,
sub-29_ses-1_e0008_s000000,sub-29,ses-1,0,sub-29_ses-1.set,8,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,8,[10.0],True,True,58.27681350708008,114.59807586669922,4.075019181718287,
sub-29_ses-1_e0009_s000000,sub-29,ses-1,0,sub-29_ses-1.set,9,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,9,[11.0],True,True,61.388423919677734,96.00739288330078,3.055284187089836,
sub-29_ses-1_e0010_s000000,sub-29,ses-1,0,sub-29_ses-1.set,10,0,2000,500.0,500,uV,waveforms/sub-29_ses-1.npy,10,[12.0],True,True,44.34184265136719,73.36043548583984,3.175113706137443,
